planet_ID,T_q1,T_q2,T_q3,log_H2O_q1,log_H2O_q2,log_H2O_q3,log_CO2_q1,log_CO2_q2,log_CO2_q3,log_CH4_q1,log_CH4_q2,log_CH4_q3,log_CO_q1,log_CO_q2,log_CO_q3,log_NH3_q1,log_NH3_q2,log_NH3_q3
56555,,,,,,,,,,,,,,,,,,
56556,,,,,,,,,,,,,,,,,,
56557,,,,,,,,,,,,,,,,,,
56558,,,,,,,,,,,,,,,,,,
56559,,,,,,,,,,,,,,,,,,
56560,,,,,,,,,,,,,,,,,,
56561,,,,,,,,,,,,,,,,,,
56562,,,,,,,,,,,,,,,,,,
56563,,,,,,,,,,,,,,,,,,
56564,,,,,,,,,,,,,,,,,,
56565,,,,,,,,,,,,,,,,,,
56566,,,,,,,,,,,,,,,,,,
56567,,,,,,,,,,,,,,,,,,
56568,,,,,,,,,,,,,,,,,,
56569,,,,,,,,,,,,,,,,,,
56570,,,,,,,,,,,,,,,,,,
56571,,,,,,,,,,,,,,,,,,
56572,,,,,,,,,,,,,,,,,,
56573,,,,,,,,,,,,,,,,,,
56574,,,,,,,,,,,,,,,,,,
56575,,,,,,,,,,,,,,,,,,
56576,,,,,,,,,,,,,,,,,,
56577,,,,,,,,,,,,,,,,,,
56578,,,,,,,,,,,,,,,,,,
56579,,,,,,,,,,,,,,,,,,
56580,,,,,,,,,,,,,,,,,,
56581,,,,,,,,,,,,,,,,,,
56582,,,,,,,,,,,,,,,,,,
56583,,,,,,,,,,,,,,,,,,
56584,,,,,,,,,,,,,,,,,,
56585,,,,,,,,,,,,,,,,,,
56586,,,,,,,,,,,,,,,,,,
56587,,,,,,,,,,,,,,,,,,
56588,,,,,,,,,,,,,,,,,,
56589,,,,,,,,,,,,,,,,,,
56590,,,,,,,,,,,,,,,,,,
56591,,,,,,,,,,,,,,,,,,
56592,,,,,,,,,,,,,,,,,,
56593,,,,,,,,,,,,,,,,,,
56594,,,,,,,,,,,,,,,,,,
56595,,,,,,,,,,,,,,,,,,
56596,,,,,,,,,,,,,,,,,,
56597,,,,,,,,,,,,,,,,,,
56598,,,,,,,,,,,,,,,,,,
56599,,,,,,,,,,,,,,,,,,
56600,,,,,,,,,,,,,,,,,,
56601,,,,,,,,,,,,,,,,,,
56602,,,,,,,,,,,,,,,,,,
56603,,,,,,,,,,,,,,,,,,
56604,,,,,,,,,,,,,,,,,,
56605,,,,,,,,,,,,,,,,,,
56606,,,,,,,,,,,,,,,,,,
56607,,,,,,,,,,,,,,,,,,
56608,,,,,,,,,,,,,,,,,,
56609,,,,,,,,,,,,,,,,,,
56610,,,,,,,,,,,,,,,,,,
56611,,,,,,,,,,,,,,,,,,
56612,,,,,,,,,,,,,,,,,,
56613,,,,,,,,,,,,,,,,,,
56614,,,,,,,,,,,,,,,,,,
56615,,,,,,,,,,,,,,,,,,
56616,,,,,,,,,,,,,,,,,,
56617,,,,,,,,,,,,,,,,,,
56618,,,,,,,,,,,,,,,,,,
56619,,,,,,,,,,,,,,,,,,
56620,,,,,,,,,,,,,,,,,,
56621,,,,,,,,,,,,,,,,,,
56622,,,,,,,,,,,,,,,,,,
56623,,,,,,,,,,,,,,,,,,
56624,,,,,,,,,,,,,,,,,,
56625,,,,,,,,,,,,,,,,,,
56626,,,,,,,,,,,,,,,,,,
56627,,,,,,,,,,,,,,,,,,
56628,,,,,,,,,,,,,,,,,,
56629,,,,,,,,,,,,,,,,,,
56630,,,,,,,,,,,,,,,,,,
56631,,,,,,,,,,,,,,,,,,
56632,,,,,,,,,,,,,,,,,,
56633,,,,,,,,,,,,,,,,,,
56634,,,,,,,,,,,,,,,,,,
56635,,,,,,,,,,,,,,,,,,
56636,,,,,,,,,,,,,,,,,,
56637,,,,,,,,,,,,,,,,,,
56638,,,,,,,,,,,,,,,,,,
56639,,,,,,,,,,,,,,,,,,
56640,,,,,,,,,,,,,,,,,,
56641,,,,,,,,,,,,,,,,,,
56642,,,,,,,,,,,,,,,,,,
56643,,,,,,,,,,,,,,,,,,
56644,,,,,,,,,,,,,,,,,,
56645,,,,,,,,,,,,,,,,,,
56646,,,,,,,,,,,,,,,,,,
56647,,,,,,,,,,,,,,,,,,
56648,,,,,,,,,,,,,,,,,,
56649,,,,,,,,,,,,,,,,,,
56650,,,,,,,,,,,,,,,,,,
56651,,,,,,,,,,,,,,,,,,
56652,,,,,,,,,,,,,,,,,,
56653,,,,,,,,,,,,,,,,,,
56654,,,,,,,,,,,,,,,,,,
56655,,,,,,,,,,,,,,,,,,
56656,,,,,,,,,,,,,,,,,,
56657,,,,,,,,,,,,,,,,,,
56658,,,,,,,,,,,,,,,,,,
56659,,,,,,,,,,,,,,,,,,
56660,,,,,,,,,,,,,,,,,,
56661,,,,,,,,,,,,,,,,,,
56662,,,,,,,,,,,,,,,,,,
56663,,,,,,,,,,,,,,,,,,
56664,,,,,,,,,,,,,,,,,,
56665,,,,,,,,,,,,,,,,,,
56666,,,,,,,,,,,,,,,,,,
56667,,,,,,,,,,,,,,,,,,
56668,,,,,,,,,,,,,,,,,,
56669,,,,,,,,,,,,,,,,,,
56670,,,,,,,,,,,,,,,,,,
56671,,,,,,,,,,,,,,,,,,
56672,,,,,,,,,,,,,,,,,,
56673,,,,,,,,,,,,,,,,,,
56674,,,,,,,,,,,,,,,,,,
56675,,,,,,,,,,,,,,,,,,
56676,,,,,,,,,,,,,,,,,,
56677,,,,,,,,,,,,,,,,,,
56678,,,,,,,,,,,,,,,,,,
56679,,,,,,,,,,,,,,,,,,
56680,,,,,,,,,,,,,,,,,,
56681,,,,,,,,,,,,,,,,,,
56682,,,,,,,,,,,,,,,,,,
56683,,,,,,,,,,,,,,,,,,
56684,,,,,,,,,,,,,,,,,,
56685,,,,,,,,,,,,,,,,,,
56686,,,,,,,,,,,,,,,,,,
56687,,,,,,,,,,,,,,,,,,
56688,,,,,,,,,,,,,,,,,,
56689,,,,,,,,,,,,,,,,,,
56690,,,,,,,,,,,,,,,,,,
56691,,,,,,,,,,,,,,,,,,
56692,,,,,,,,,,,,,,,,,,
56693,,,,,,,,,,,,,,,,,,
56694,,,,,,,,,,,,,,,,,,
56695,,,,,,,,,,,,,,,,,,
56696,,,,,,,,,,,,,,,,,,
56697,,,,,,,,,,,,,,,,,,
56698,,,,,,,,,,,,,,,,,,
56699,,,,,,,,,,,,,,,,,,
56700,,,,,,,,,,,,,,,,,,
56701,,,,,,,,,,,,,,,,,,
56702,,,,,,,,,,,,,,,,,,
56703,,,,,,,,,,,,,,,,,,
56704,,,,,,,,,,,,,,,,,,
56705,,,,,,,,,,,,,,,,,,
56706,,,,,,,,,,,,,,,,,,
56707,,,,,,,,,,,,,,,,,,
56708,,,,,,,,,,,,,,,,,,
56709,,,,,,,,,,,,,,,,,,
56710,,,,,,,,,,,,,,,,,,
56711,,,,,,,,,,,,,,,,,,
56712,,,,,,,,,,,,,,,,,,
56713,,,,,,,,,,,,,,,,,,
56714,,,,,,,,,,,,,,,,,,
56715,,,,,,,,,,,,,,,,,,
56716,,,,,,,,,,,,,,,,,,
56717,,,,,,,,,,,,,,,,,,
56718,,,,,,,,,,,,,,,,,,
56719,,,,,,,,,,,,,,,,,,
56720,,,,,,,,,,,,,,,,,,
56721,,,,,,,,,,,,,,,,,,
56722,,,,,,,,,,,,,,,,,,
56723,,,,,,,,,,,,,,,,,,
56724,,,,,,,,,,,,,,,,,,
56725,,,,,,,,,,,,,,,,,,
56726,,,,,,,,,,,,,,,,,,
56727,,,,,,,,,,,,,,,,,,
56728,,,,,,,,,,,,,,,,,,
56729,,,,,,,,,,,,,,,,,,
56730,,,,,,,,,,,,,,,,,,
56731,,,,,,,,,,,,,,,,,,
56732,,,,,,,,,,,,,,,,,,
56733,,,,,,,,,,,,,,,,,,
56734,,,,,,,,,,,,,,,,,,
56735,,,,,,,,,,,,,,,,,,
56736,,,,,,,,,,,,,,,,,,
56737,,,,,,,,,,,,,,,,,,
56738,,,,,,,,,,,,,,,,,,
56739,,,,,,,,,,,,,,,,,,
56740,,,,,,,,,,,,,,,,,,
56741,,,,,,,,,,,,,,,,,,
56742,,,,,,,,,,,,,,,,,,
56743,,,,,,,,,,,,,,,,,,
56744,,,,,,,,,,,,,,,,,,
56745,,,,,,,,,,,,,,,,,,
56746,,,,,,,,,,,,,,,,,,
56747,,,,,,,,,,,,,,,,,,
56748,,,,,,,,,,,,,,,,,,
56749,,,,,,,,,,,,,,,,,,
56750,,,,,,,,,,,,,,,,,,
56751,,,,,,,,,,,,,,,,,,
56752,,,,,,,,,,,,,,,,,,
56753,,,,,,,,,,,,,,,,,,
56754,,,,,,,,,,,,,,,,,,
56755,,,,,,,,,,,,,,,,,,
56756,,,,,,,,,,,,,,,,,,
56757,,,,,,,,,,,,,,,,,,
56758,,,,,,,,,,,,,,,,,,
56759,,,,,,,,,,,,,,,,,,
56760,,,,,,,,,,,,,,,,,,
56761,,,,,,,,,,,,,,,,,,
56762,,,,,,,,,,,,,,,,,,
56763,,,,,,,,,,,,,,,,,,
56764,,,,,,,,,,,,,,,,,,
56765,,,,,,,,,,,,,,,,,,
56766,,,,,,,,,,,,,,,,,,
56767,,,,,,,,,,,,,,,,,,
56768,,,,,,,,,,,,,,,,,,
56769,,,,,,,,,,,,,,,,,,
56770,,,,,,,,,,,,,,,,,,
56771,,,,,,,,,,,,,,,,,,
56772,,,,,,,,,,,,,,,,,,
56773,,,,,,,,,,,,,,,,,,
56774,,,,,,,,,,,,,,,,,,
56775,,,,,,,,,,,,,,,,,,
56776,,,,,,,,,,,,,,,,,,
56777,,,,,,,,,,,,,,,,,,
56778,,,,,,,,,,,,,,,,,,
56779,,,,,,,,,,,,,,,,,,
56780,,,,,,,,,,,,,,,,,,
56781,,,,,,,,,,,,,,,,,,
56782,,,,,,,,,,,,,,,,,,
56783,,,,,,,,,,,,,,,,,,
56784,,,,,,,,,,,,,,,,,,
56785,,,,,,,,,,,,,,,,,,
56786,,,,,,,,,,,,,,,,,,
56787,,,,,,,,,,,,,,,,,,
56788,,,,,,,,,,,,,,,,,,
56789,,,,,,,,,,,,,,,,,,
56790,,,,,,,,,,,,,,,,,,
56791,,,,,,,,,,,,,,,,,,
56792,,,,,,,,,,,,,,,,,,
56793,,,,,,,,,,,,,,,,,,
56794,,,,,,,,,,,,,,,,,,
56795,,,,,,,,,,,,,,,,,,
56796,,,,,,,,,,,,,,,,,,
56797,,,,,,,,,,,,,,,,,,
56798,,,,,,,,,,,,,,,,,,
56799,,,,,,,,,,,,,,,,,,
56800,,,,,,,,,,,,,,,,,,
56801,,,,,,,,,,,,,,,,,,
56802,,,,,,,,,,,,,,,,,,
56803,,,,,,,,,,,,,,,,,,
56804,,,,,,,,,,,,,,,,,,
56805,,,,,,,,,,,,,,,,,,
56806,,,,,,,,,,,,,,,,,,
56807,,,,,,,,,,,,,,,,,,
56808,,,,,,,,,,,,,,,,,,
56809,,,,,,,,,,,,,,,,,,
56810,,,,,,,,,,,,,,,,,,
56811,,,,,,,,,,,,,,,,,,
56812,,,,,,,,,,,,,,,,,,
56813,,,,,,,,,,,,,,,,,,
56814,,,,,,,,,,,,,,,,,,
56815,,,,,,,,,,,,,,,,,,
56816,,,,,,,,,,,,,,,,,,
56817,,,,,,,,,,,,,,,,,,
56818,,,,,,,,,,,,,,,,,,
56819,,,,,,,,,,,,,,,,,,
56820,,,,,,,,,,,,,,,,,,
56821,,,,,,,,,,,,,,,,,,
56822,,,,,,,,,,,,,,,,,,
56823,,,,,,,,,,,,,,,,,,
56824,,,,,,,,,,,,,,,,,,
56825,,,,,,,,,,,,,,,,,,
56826,,,,,,,,,,,,,,,,,,
56827,,,,,,,,,,,,,,,,,,
56828,,,,,,,,,,,,,,,,,,
56829,,,,,,,,,,,,,,,,,,
56830,,,,,,,,,,,,,,,,,,
56831,,,,,,,,,,,,,,,,,,
56832,,,,,,,,,,,,,,,,,,
56833,,,,,,,,,,,,,,,,,,
56834,,,,,,,,,,,,,,,,,,
56835,,,,,,,,,,,,,,,,,,
56836,,,,,,,,,,,,,,,,,,
56837,,,,,,,,,,,,,,,,,,
56838,,,,,,,,,,,,,,,,,,
56839,,,,,,,,,,,,,,,,,,
56840,,,,,,,,,,,,,,,,,,
56841,,,,,,,,,,,,,,,,,,
56842,,,,,,,,,,,,,,,,,,
56843,,,,,,,,,,,,,,,,,,
56844,,,,,,,,,,,,,,,,,,
56845,,,,,,,,,,,,,,,,,,
56846,,,,,,,,,,,,,,,,,,
56847,,,,,,,,,,,,,,,,,,
56848,,,,,,,,,,,,,,,,,,
56849,,,,,,,,,,,,,,,,,,
56850,,,,,,,,,,,,,,,,,,
56851,,,,,,,,,,,,,,,,,,
56852,,,,,,,,,,,,,,,,,,
56853,,,,,,,,,,,,,,,,,,
56854,,,,,,,,,,,,,,,,,,
56855,,,,,,,,,,,,,,,,,,
56856,,,,,,,,,,,,,,,,,,
56857,,,,,,,,,,,,,,,,,,
56858,,,,,,,,,,,,,,,,,,
56859,,,,,,,,,,,,,,,,,,
56860,,,,,,,,,,,,,,,,,,
56861,,,,,,,,,,,,,,,,,,
56862,,,,,,,,,,,,,,,,,,
56863,,,,,,,,,,,,,,,,,,
56864,,,,,,,,,,,,,,,,,,
56865,,,,,,,,,,,,,,,,,,
56866,,,,,,,,,,,,,,,,,,
56867,,,,,,,,,,,,,,,,,,
56868,,,,,,,,,,,,,,,,,,
56869,,,,,,,,,,,,,,,,,,
56870,,,,,,,,,,,,,,,,,,
56871,,,,,,,,,,,,,,,,,,
56872,,,,,,,,,,,,,,,,,,
56873,,,,,,,,,,,,,,,,,,
56874,,,,,,,,,,,,,,,,,,
56875,,,,,,,,,,,,,,,,,,
56876,,,,,,,,,,,,,,,,,,
56877,,,,,,,,,,,,,,,,,,
56878,,,,,,,,,,,,,,,,,,
56879,,,,,,,,,,,,,,,,,,
56880,,,,,,,,,,,,,,,,,,
56881,,,,,,,,,,,,,,,,,,
56882,,,,,,,,,,,,,,,,,,
56883,,,,,,,,,,,,,,,,,,
56884,,,,,,,,,,,,,,,,,,
56885,,,,,,,,,,,,,,,,,,
56886,,,,,,,,,,,,,,,,,,
56887,,,,,,,,,,,,,,,,,,
56888,,,,,,,,,,,,,,,,,,
56889,,,,,,,,,,,,,,,,,,
56890,,,,,,,,,,,,,,,,,,
56891,,,,,,,,,,,,,,,,,,
56892,,,,,,,,,,,,,,,,,,
56893,,,,,,,,,,,,,,,,,,
56894,,,,,,,,,,,,,,,,,,
56895,,,,,,,,,,,,,,,,,,
56896,,,,,,,,,,,,,,,,,,
56897,,,,,,,,,,,,,,,,,,
56898,,,,,,,,,,,,,,,,,,
56899,,,,,,,,,,,,,,,,,,
56900,,,,,,,,,,,,,,,,,,
56901,,,,,,,,,,,,,,,,,,
56902,,,,,,,,,,,,,,,,,,
56903,,,,,,,,,,,,,,,,,,
56904,,,,,,,,,,,,,,,,,,
56905,,,,,,,,,,,,,,,,,,
56906,,,,,,,,,,,,,,,,,,
56907,,,,,,,,,,,,,,,,,,
56908,,,,,,,,,,,,,,,,,,
56909,,,,,,,,,,,,,,,,,,
56910,,,,,,,,,,,,,,,,,,
56911,,,,,,,,,,,,,,,,,,
56912,,,,,,,,,,,,,,,,,,
56913,,,,,,,,,,,,,,,,,,
56914,,,,,,,,,,,,,,,,,,
56915,,,,,,,,,,,,,,,,,,
56916,,,,,,,,,,,,,,,,,,
56917,,,,,,,,,,,,,,,,,,
56918,,,,,,,,,,,,,,,,,,
56919,,,,,,,,,,,,,,,,,,
56920,,,,,,,,,,,,,,,,,,
56921,,,,,,,,,,,,,,,,,,
56922,,,,,,,,,,,,,,,,,,
56923,,,,,,,,,,,,,,,,,,
56924,,,,,,,,,,,,,,,,,,
56925,,,,,,,,,,,,,,,,,,
56926,,,,,,,,,,,,,,,,,,
56927,,,,,,,,,,,,,,,,,,
56928,,,,,,,,,,,,,,,,,,
56929,,,,,,,,,,,,,,,,,,
56930,,,,,,,,,,,,,,,,,,
56931,,,,,,,,,,,,,,,,,,
56932,,,,,,,,,,,,,,,,,,
56933,,,,,,,,,,,,,,,,,,
56934,,,,,,,,,,,,,,,,,,
56935,,,,,,,,,,,,,,,,,,
56936,,,,,,,,,,,,,,,,,,
56937,,,,,,,,,,,,,,,,,,
56938,,,,,,,,,,,,,,,,,,
56939,,,,,,,,,,,,,,,,,,
56940,,,,,,,,,,,,,,,,,,
56941,,,,,,,,,,,,,,,,,,
56942,,,,,,,,,,,,,,,,,,
56943,,,,,,,,,,,,,,,,,,
56944,,,,,,,,,,,,,,,,,,
56945,,,,,,,,,,,,,,,,,,
56946,,,,,,,,,,,,,,,,,,
56947,,,,,,,,,,,,,,,,,,
56948,,,,,,,,,,,,,,,,,,
56949,,,,,,,,,,,,,,,,,,
56950,,,,,,,,,,,,,,,,,,
56951,,,,,,,,,,,,,,,,,,
56952,,,,,,,,,,,,,,,,,,
56953,,,,,,,,,,,,,,,,,,
56954,,,,,,,,,,,,,,,,,,
56955,,,,,,,,,,,,,,,,,,
56956,,,,,,,,,,,,,,,,,,
56957,,,,,,,,,,,,,,,,,,
56958,,,,,,,,,,,,,,,,,,
56959,,,,,,,,,,,,,,,,,,
56960,,,,,,,,,,,,,,,,,,
56961,,,,,,,,,,,,,,,,,,
56962,,,,,,,,,,,,,,,,,,
56963,,,,,,,,,,,,,,,,,,
56964,,,,,,,,,,,,,,,,,,
56965,,,,,,,,,,,,,,,,,,
56966,,,,,,,,,,,,,,,,,,
56967,,,,,,,,,,,,,,,,,,
56968,,,,,,,,,,,,,,,,,,
56969,,,,,,,,,,,,,,,,,,
56970,,,,,,,,,,,,,,,,,,
56971,,,,,,,,,,,,,,,,,,
56972,,,,,,,,,,,,,,,,,,
56973,,,,,,,,,,,,,,,,,,
56974,,,,,,,,,,,,,,,,,,
56975,,,,,,,,,,,,,,,,,,
56976,,,,,,,,,,,,,,,,,,
56977,,,,,,,,,,,,,,,,,,
56978,,,,,,,,,,,,,,,,,,
56979,,,,,,,,,,,,,,,,,,
56980,,,,,,,,,,,,,,,,,,
56981,,,,,,,,,,,,,,,,,,
56982,,,,,,,,,,,,,,,,,,
56983,,,,,,,,,,,,,,,,,,
56984,,,,,,,,,,,,,,,,,,
56985,,,,,,,,,,,,,,,,,,
56986,,,,,,,,,,,,,,,,,,
56987,,,,,,,,,,,,,,,,,,
56988,,,,,,,,,,,,,,,,,,
56989,,,,,,,,,,,,,,,,,,
56990,,,,,,,,,,,,,,,,,,
56991,,,,,,,,,,,,,,,,,,
56992,,,,,,,,,,,,,,,,,,
56993,,,,,,,,,,,,,,,,,,
56994,,,,,,,,,,,,,,,,,,
56995,,,,,,,,,,,,,,,,,,
56996,,,,,,,,,,,,,,,,,,
56997,,,,,,,,,,,,,,,,,,
56998,,,,,,,,,,,,,,,,,,
56999,,,,,,,,,,,,,,,,,,
57000,,,,,,,,,,,,,,,,,,
57001,,,,,,,,,,,,,,,,,,
57002,,,,,,,,,,,,,,,,,,
57003,,,,,,,,,,,,,,,,,,
57004,,,,,,,,,,,,,,,,,,
57005,,,,,,,,,,,,,,,,,,
57006,,,,,,,,,,,,,,,,,,
57007,,,,,,,,,,,,,,,,,,
57008,,,,,,,,,,,,,,,,,,
57009,,,,,,,,,,,,,,,,,,
57010,,,,,,,,,,,,,,,,,,
57011,,,,,,,,,,,,,,,,,,
57012,,,,,,,,,,,,,,,,,,
57013,,,,,,,,,,,,,,,,,,
57014,,,,,,,,,,,,,,,,,,
57015,,,,,,,,,,,,,,,,,,
57016,,,,,,,,,,,,,,,,,,
57017,,,,,,,,,,,,,,,,,,
57018,,,,,,,,,,,,,,,,,,
57019,,,,,,,,,,,,,,,,,,
57020,,,,,,,,,,,,,,,,,,
57021,,,,,,,,,,,,,,,,,,
57022,,,,,,,,,,,,,,,,,,
57023,,,,,,,,,,,,,,,,,,
57024,,,,,,,,,,,,,,,,,,
57025,,,,,,,,,,,,,,,,,,
57026,,,,,,,,,,,,,,,,,,
57027,,,,,,,,,,,,,,,,,,
57028,,,,,,,,,,,,,,,,,,
57029,,,,,,,,,,,,,,,,,,
57030,,,,,,,,,,,,,,,,,,
57031,,,,,,,,,,,,,,,,,,
57032,,,,,,,,,,,,,,,,,,
57033,,,,,,,,,,,,,,,,,,
57034,,,,,,,,,,,,,,,,,,
57035,,,,,,,,,,,,,,,,,,
57036,,,,,,,,,,,,,,,,,,
57037,,,,,,,,,,,,,,,,,,
57038,,,,,,,,,,,,,,,,,,
57039,,,,,,,,,,,,,,,,,,
57040,,,,,,,,,,,,,,,,,,
57041,,,,,,,,,,,,,,,,,,
57042,,,,,,,,,,,,,,,,,,
57043,,,,,,,,,,,,,,,,,,
57044,,,,,,,,,,,,,,,,,,
57045,,,,,,,,,,,,,,,,,,
57046,,,,,,,,,,,,,,,,,,
57047,,,,,,,,,,,,,,,,,,
57048,,,,,,,,,,,,,,,,,,
57049,,,,,,,,,,,,,,,,,,
57050,,,,,,,,,,,,,,,,,,
57051,,,,,,,,,,,,,,,,,,
57052,,,,,,,,,,,,,,,,,,
57053,,,,,,,,,,,,,,,,,,
57054,,,,,,,,,,,,,,,,,,
57055,,,,,,,,,,,,,,,,,,
57056,,,,,,,,,,,,,,,,,,
57057,,,,,,,,,,,,,,,,,,
57058,,,,,,,,,,,,,,,,,,
57059,,,,,,,,,,,,,,,,,,
57060,,,,,,,,,,,,,,,,,,
57061,,,,,,,,,,,,,,,,,,
57062,,,,,,,,,,,,,,,,,,
57063,,,,,,,,,,,,,,,,,,
57064,,,,,,,,,,,,,,,,,,
57065,,,,,,,,,,,,,,,,,,
57066,,,,,,,,,,,,,,,,,,
57067,,,,,,,,,,,,,,,,,,
57068,,,,,,,,,,,,,,,,,,
57069,,,,,,,,,,,,,,,,,,
57070,,,,,,,,,,,,,,,,,,
57071,,,,,,,,,,,,,,,,,,
57072,,,,,,,,,,,,,,,,,,
57073,,,,,,,,,,,,,,,,,,
57074,,,,,,,,,,,,,,,,,,
57075,,,,,,,,,,,,,,,,,,
57076,,,,,,,,,,,,,,,,,,
57077,,,,,,,,,,,,,,,,,,
57078,,,,,,,,,,,,,,,,,,
57079,,,,,,,,,,,,,,,,,,
57080,,,,,,,,,,,,,,,,,,
57081,,,,,,,,,,,,,,,,,,
57082,,,,,,,,,,,,,,,,,,
57083,,,,,,,,,,,,,,,,,,
57084,,,,,,,,,,,,,,,,,,
57085,,,,,,,,,,,,,,,,,,
57086,,,,,,,,,,,,,,,,,,
57087,,,,,,,,,,,,,,,,,,
57088,,,,,,,,,,,,,,,,,,
57089,,,,,,,,,,,,,,,,,,
57090,,,,,,,,,,,,,,,,,,
57091,,,,,,,,,,,,,,,,,,
57092,,,,,,,,,,,,,,,,,,
57093,,,,,,,,,,,,,,,,,,
57094,,,,,,,,,,,,,,,,,,
57095,,,,,,,,,,,,,,,,,,
57096,,,,,,,,,,,,,,,,,,
57097,,,,,,,,,,,,,,,,,,
57098,,,,,,,,,,,,,,,,,,
57099,,,,,,,,,,,,,,,,,,
57100,,,,,,,,,,,,,,,,,,
57101,,,,,,,,,,,,,,,,,,
57102,,,,,,,,,,,,,,,,,,
57103,,,,,,,,,,,,,,,,,,
57104,,,,,,,,,,,,,,,,,,
57105,,,,,,,,,,,,,,,,,,
57106,,,,,,,,,,,,,,,,,,
57107,,,,,,,,,,,,,,,,,,
57108,,,,,,,,,,,,,,,,,,
57109,,,,,,,,,,,,,,,,,,
57110,,,,,,,,,,,,,,,,,,
57111,,,,,,,,,,,,,,,,,,
57112,,,,,,,,,,,,,,,,,,
57113,,,,,,,,,,,,,,,,,,
57114,,,,,,,,,,,,,,,,,,
57115,,,,,,,,,,,,,,,,,,
57116,,,,,,,,,,,,,,,,,,
57117,,,,,,,,,,,,,,,,,,
57118,,,,,,,,,,,,,,,,,,
57119,,,,,,,,,,,,,,,,,,
57120,,,,,,,,,,,,,,,,,,
57121,,,,,,,,,,,,,,,,,,
57122,,,,,,,,,,,,,,,,,,
57123,,,,,,,,,,,,,,,,,,
57124,,,,,,,,,,,,,,,,,,
57125,,,,,,,,,,,,,,,,,,
57126,,,,,,,,,,,,,,,,,,
57127,,,,,,,,,,,,,,,,,,
57128,,,,,,,,,,,,,,,,,,
57129,,,,,,,,,,,,,,,,,,
57130,,,,,,,,,,,,,,,,,,
57131,,,,,,,,,,,,,,,,,,
57132,,,,,,,,,,,,,,,,,,
57133,,,,,,,,,,,,,,,,,,
57134,,,,,,,,,,,,,,,,,,
57135,,,,,,,,,,,,,,,,,,
57136,,,,,,,,,,,,,,,,,,
57137,,,,,,,,,,,,,,,,,,
57138,,,,,,,,,,,,,,,,,,
57139,,,,,,,,,,,,,,,,,,
57140,,,,,,,,,,,,,,,,,,
57141,,,,,,,,,,,,,,,,,,
57142,,,,,,,,,,,,,,,,,,
57143,,,,,,,,,,,,,,,,,,
57144,,,,,,,,,,,,,,,,,,
57145,,,,,,,,,,,,,,,,,,
57146,,,,,,,,,,,,,,,,,,
57147,,,,,,,,,,,,,,,,,,
57148,,,,,,,,,,,,,,,,,,
57149,,,,,,,,,,,,,,,,,,
57150,,,,,,,,,,,,,,,,,,
57151,,,,,,,,,,,,,,,,,,
57152,,,,,,,,,,,,,,,,,,
57153,,,,,,,,,,,,,,,,,,
57154,,,,,,,,,,,,,,,,,,
57155,,,,,,,,,,,,,,,,,,
57156,,,,,,,,,,,,,,,,,,
57157,,,,,,,,,,,,,,,,,,
57158,,,,,,,,,,,,,,,,,,
57159,,,,,,,,,,,,,,,,,,
57160,,,,,,,,,,,,,,,,,,
57161,,,,,,,,,,,,,,,,,,
57162,,,,,,,,,,,,,,,,,,
57163,,,,,,,,,,,,,,,,,,
57164,,,,,,,,,,,,,,,,,,
57165,,,,,,,,,,,,,,,,,,
57166,,,,,,,,,,,,,,,,,,
57167,,,,,,,,,,,,,,,,,,
57168,,,,,,,,,,,,,,,,,,
57169,,,,,,,,,,,,,,,,,,
57170,,,,,,,,,,,,,,,,,,
57171,,,,,,,,,,,,,,,,,,
57172,,,,,,,,,,,,,,,,,,
57173,,,,,,,,,,,,,,,,,,
57174,,,,,,,,,,,,,,,,,,
57175,,,,,,,,,,,,,,,,,,
57176,,,,,,,,,,,,,,,,,,
57177,,,,,,,,,,,,,,,,,,
57178,,,,,,,,,,,,,,,,,,
57179,,,,,,,,,,,,,,,,,,
57180,,,,,,,,,,,,,,,,,,
57181,,,,,,,,,,,,,,,,,,
57182,,,,,,,,,,,,,,,,,,
57183,,,,,,,,,,,,,,,,,,
57184,,,,,,,,,,,,,,,,,,
57185,,,,,,,,,,,,,,,,,,
57186,,,,,,,,,,,,,,,,,,
57187,,,,,,,,,,,,,,,,,,
57188,,,,,,,,,,,,,,,,,,
57189,,,,,,,,,,,,,,,,,,
57190,,,,,,,,,,,,,,,,,,
57191,,,,,,,,,,,,,,,,,,
57192,,,,,,,,,,,,,,,,,,
57193,,,,,,,,,,,,,,,,,,
57194,,,,,,,,,,,,,,,,,,
57195,,,,,,,,,,,,,,,,,,
57196,,,,,,,,,,,,,,,,,,
57197,,,,,,,,,,,,,,,,,,
57198,,,,,,,,,,,,,,,,,,
57199,,,,,,,,,,,,,,,,,,
57200,,,,,,,,,,,,,,,,,,
57201,,,,,,,,,,,,,,,,,,
57202,,,,,,,,,,,,,,,,,,
57203,,,,,,,,,,,,,,,,,,
57204,,,,,,,,,,,,,,,,,,
57205,,,,,,,,,,,,,,,,,,
57206,,,,,,,,,,,,,,,,,,
57207,,,,,,,,,,,,,,,,,,
57208,,,,,,,,,,,,,,,,,,
57209,,,,,,,,,,,,,,,,,,
57210,,,,,,,,,,,,,,,,,,
57211,,,,,,,,,,,,,,,,,,
57212,,,,,,,,,,,,,,,,,,
57213,,,,,,,,,,,,,,,,,,
